ID_ViThuoc,TenViThuoc,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15
596,Kỷ tử,-0.0183152,-0.0016936772,-0.015876155,-0.019838372,-0.024424087,-0.011742983,-0.0052810535,-0.023358148,-0.0027804351,-0.019476231,0.008264482,0.049183533,0.007143601,0.014856063,0.020884994,-0.0031521022
597,Thỏ ty tử,-0.018880595,-0.005573039,0.025754467,0.013418695,-0.012260251,-0.02429258,-0.025774332,0.016128706,0.0031670649,-0.023214286,0.026306458,0.014071189,-0.0018380485,0.040487092,0.014740756,-0.0014757365
598,Cây sữa,-0.0011203326,0.006140017,-0.017541047,-0.015819922,-0.03901374,-0.012209889,-0.02981844,-0.0020411685,-0.0078562815,0.017396715,0.027196497,-0.001715634,0.045428243,-0.026461706,-0.006765443,0.005774256
599,Cây xộp,-0.024355887,0.01464269,-0.021461785,-0.0052059162,-0.004494697,-0.03206066,-0.020071568,-0.016272958,0.0028587598,-0.01756216,0.002297368,0.051906727,0.005900225,0.019797612,0.006986622,-0.009315476
600,Phá cố chỉ,0.012448825,-0.010983803,0.014409348,0.013573466,-0.02794062,-0.030860439,-0.028209252,0.0035953354,0.0035718838,0.002184499,0.03403264,0.004758332,-0.005218417,0.030763958,0.0046662698,-0.0031153187
601,Bạng hoa,0.008541781,-0.02693792,-0.004895881,-0.024559047,-0.0018065646,0.013886485,-0.021321366,-0.022735551,-0.021752158,-0.021831894,0.0437651,0.0018065907,0.026195887,0.018121284,-0.009886133,0.00017138943
602,Quế Thanh Hóa,-0.019233022,-0.0015953034,-0.030393459,-0.015149817,-0.009288069,0.022693021,-0.009768767,0.008343473,0.016155437,-0.013907462,0.017923046,0.0107172355,0.034826715,-0.0050543733,0.0229132,0.03835926
603,Quế quan,0.025018707,-0.013354865,-0.02561285,-0.03833248,-0.032314714,-0.0035754628,-0.017345829,-0.032398894,-0.032587953,0.0124756135,0.015784863,0.025972106,0.011196392,-0.017707214,-0.0069516506,0.0019663572
604,Cam thảo bắc,-0.022303414,0.012027248,-0.011555143,-0.007466236,-0.015948579,-0.028454296,-0.012341838,-0.02004385,-0.00046136742,-0.023343803,0.002782181,0.057645887,0.002126083,0.021299459,0.010502579,-0.012192126
605,Cam thảo dây,-0.026751325,-0.00711573,-0.031969566,0.015280718,0.0010280088,-0.004063286,-0.017964,0.0052637346,0.0096954,-0.018485866,0.0036837347,0.005623717,0.046007685,0.038499836,0.03717342,0.018323066
606,Cam thảo nam,-0.010299461,0.0015575718,-0.035571676,-0.027754802,-0.00060170144,-0.001489155,-0.02953217,0.0041706357,-0.003209732,0.004615862,0.0183381,-0.008546036,0.032572426,-0.011445126,0.010185406,0.021126581
607,Cây sóng rắn,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
608,Ngũ vị tử,0.03975351,0.007897944,0.046660542,-0.015221965,-0.07049225,-0.04426396,-0.012412531,-0.035442878,-0.007656859,0.011651179,0.030725926,0.03152284,-0.010275558,-0.016526466,-0.027413396,-0.031109583
609,Cải xoong,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
610,Âu ô đầu,0.0010386892,-0.014879861,-0.033060495,-0.009832906,-0.02089278,0.011426669,-0.03905355,-0.020345565,-0.004444213,0.02540643,0.0226199,0.010626033,0.025254836,5.8118254e-05,0.0044944184,0.028190654
611,Ô đầu và phụ tử,-0.00090462714,-0.003352888,-0.026098963,-0.03391608,-0.0145849325,0.005546581,-0.015840108,-0.0047327206,-0.0043928414,-0.004866681,0.019372247,-0.0032292232,0.024669616,-0.014146907,0.0065094708,0.015788646
612,Ô đầu Việt Nam,-0.00050485134,-0.0077700997,-0.030256718,-0.0096782055,-0.01665733,0.007298086,-0.03409508,-0.022896674,-0.0007865601,0.039837107,0.026860714,0.017393168,0.032610126,-0.013256224,0.00017601904,0.01781732
613,Đông trùng hạ thảo,-0.02469358,0.0033035744,0.025705442,0.032109655,-0.022989567,-0.038213722,-0.01874225,0.008742729,0.017197262,-0.02637494,0.032849293,0.0162762,0.0010130994,0.062520266,0.022463819,-0.008711591
614,Hạt gấc,-0.010499366,-0.018696748,0.0077688023,0.0060689803,-0.00030269474,-0.018734671,-0.034288518,0.008658454,9.0996735e-05,-0.017362287,0.019025128,0.00057027116,0.0071872724,0.04088423,0.014639838,-0.0076903924
615,Hoàng kỳ,-0.042639494,0.0003940817,0.033795513,0.057758577,-0.0013625547,-0.037888035,-0.027406791,0.019720983,0.018029489,-0.047360703,0.020590793,0.0033546686,0.0100813825,0.09582394,0.032800205,-0.022831209
616,Hồng đằng,0.026425056,-0.041791555,0.0006568581,0.017426142,-0.07583025,0.0012951717,-0.01649906,-0.057876814,-0.034896277,0.014247518,0.00032676384,0.079765886,0.064958856,0.011210244,-0.013595674,-0.06792706
617,Kẹo mạch nha,-0.026822284,0.0093212025,0.031236582,0.044955626,-0.013761967,-0.0450589,-0.022065507,0.013035504,0.012212598,-0.042701863,0.021027084,0.003924355,0.0069200536,0.079401895,0.022140581,-0.019730717
618,Kim anh (Quả),0.064367734,-0.04074092,-0.02209578,-0.022696227,-0.03732093,-0.04737816,0.0004151035,-0.10233119,-0.05038428,0.04070189,0.010586116,0.08675474,-0.024254492,0.009681918,-0.007879868,-0.071928024
619,Tầm xuân,0.008653302,-0.00082283653,-0.030594405,-0.03707722,-0.026817638,0.009292822,-0.01928343,-0.02240691,-0.016716816,0.022602303,0.017923921,0.015800405,0.036820963,-0.037082285,-0.0051694177,0.015385998
620,Hồ đào (Hạt),-0.0175852,0.003460886,0.026456378,0.01868506,-0.02743655,-0.036586106,-0.015828567,0.0056993663,0.015460819,-0.02484405,0.035208922,0.014485791,-0.002982793,0.049793866,0.015739117,-0.009508662
621,Đào tiên,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
622,Vừng (Hạt),-7.5280666e-05,-0.00705861,-0.028102051,-0.02579449,-0.019350965,-0.010545734,-0.011802912,-0.0315877,-0.012008131,-0.0085501,0.006976258,0.04247112,0.0017985108,0.0075135455,0.007074261,-0.008026004
623,Bổ béo,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
624,Cát sâm,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
625,Công cộng,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
626,Cây cơm nếp,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
627,Cây lá dứa,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
628,Dâm dương hoắc,-0.016980227,-0.006518782,0.023831166,0.015015623,-0.012632325,-0.023551255,-0.027153583,0.015231439,0.0017237337,-0.019756205,0.02639563,0.016298462,-0.0016352921,0.040124368,0.014625166,0.00032039732
629,Dâu rượu,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
630,Đại táo,-0.46143776,0.114693165,0.28440058,0.23629585,1.0816517,0.50218344,1.0313307,0.9669214,0.53725696,-0.65924907,-1.0689332,-1.0614752,-1.0656043,-0.22020923,0.14659284,-0.08419512
631,Ô môi,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
632,Sâm cau,0.016260251,-0.016619198,0.001228489,0.024866184,-0.036169384,-0.010481607,-0.031302124,-0.015937313,-0.0070528532,0.020694,0.044206362,0.0312616,-0.0072595184,0.03217267,0.005899786,0.0066230223
633,Sơn thù du,0.029550403,-0.005791289,0.040796906,-0.00020344555,-0.0589821,-0.03918677,-0.02561132,-0.030454963,-0.01468545,0.01832043,0.03383072,0.046276115,-0.014579834,-0.001472149,-0.014263237,-0.018492237
634,Thanh thất,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
635,Thổ tam thất,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
636,Tỏa dương,-0.020116836,-0.0015286859,0.031378724,0.0025897287,-0.017896999,-0.028645352,-0.017341504,0.014149636,0.010449313,-0.03221447,0.029598694,0.007307306,-0.0052775224,0.0369814,0.012521962,-0.0089859925
637,Vú bò,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
638,Ca cao,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
639,Dừa,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
640,Cọ dầu,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
641,Coca,-0.0008794628,-0.00093689375,-0.048563566,-0.042754162,-0.013637852,0.012520179,-0.026326528,-0.014385957,-0.016738107,0.016896917,0.017315112,0.0064146295,0.034647435,-0.031990904,0.0059084967,0.02968875
642,Cola,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
643,Vú sữa,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
644,Lêkima,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
645,Sầu riêng,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
646,Dưa hấu,0.008541781,-0.02693792,-0.004895881,-0.024559047,-0.0018065646,0.013886485,-0.021321366,-0.022735551,-0.021752158,-0.021831894,0.0437651,0.0018065907,0.026195887,0.018121284,-0.009886133,0.00017138943
647,Đậu nành,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
648,Đậu xanh,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
649,Nhục thung dung,0.0322361,-0.010276225,0.00439699,-0.00978695,-0.035980094,-0.033650093,-0.018761607,-0.013636254,-0.0043976526,-0.0036538239,0.02137271,-0.0020419806,-0.004035097,0.016330816,-0.004418716,-0.01616355
650,Tích dương,-0.024012892,-0.00213385,0.03198646,0.0051972773,-0.01389752,-0.027445875,-0.01890163,0.016984051,0.009769062,-0.03450021,0.02784079,0.0067599714,-0.0038539772,0.040037338,0.014513968,-0.008386228
651,Tầm sét,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
652,Cây xa kê,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
653,"Lộc nhung, mê nhung",0.0013188869,0.0020613484,0.024969406,-0.0015623122,-0.030775089,-0.033986248,-0.016467175,0.0025590602,0.0035048192,-0.020794528,0.025262758,0.008179873,-0.0040632715,0.02393261,0.0031183455,-0.013276666
654,Lộc giác,0.019725427,0.011765287,0.05366458,-0.007969489,-0.07947771,-0.05196877,-0.034229897,-0.039998543,-0.01169223,0.008283976,0.041423414,0.035551116,-0.023401594,-0.00031222776,-0.022234209,-0.022468358
655,Cao ban long,-0.01402263,-0.0015378371,-0.0132884905,-0.017977972,-0.027108919,-0.013945993,-0.0048769675,-0.026803523,-0.004195224,-0.017101267,0.008370604,0.051897354,0.0076561933,0.013283301,0.018008178,-0.007979225
656,A giao - Minh giao,-0.01984891,-0.0006737411,-0.0149824135,-0.018357852,-0.023587469,-0.012099706,-0.006148236,-0.021169677,-0.002640923,-0.02131495,0.007315155,0.04900817,0.0078027574,0.016439736,0.02104276,-0.0020316653
657,Nhau sản phụ,-0.0031688232,0.00033822656,0.02396904,0.011819473,-0.028127711,-0.037442632,-0.019209536,0.005369488,0.0068576024,-0.020839004,0.021373503,0.009758867,-0.00068269065,0.035702143,0.010479853,-0.013352796
658,Hải mã,-0.0064944774,0.0024514254,0.026843235,-0.0024650209,-0.034493994,-0.033255674,-0.010538282,0.00053009205,0.013866516,-0.023007883,0.03822278,0.008865453,-0.0092314035,0.030231696,0.006329436,-0.012635224
659,Huyết lình,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
660,Tắc kè,0.03548391,-0.0028627906,0.03260362,-0.0052627455,-0.06222706,-0.047650434,-0.01807944,-0.029886682,-0.010052694,-0.0015352424,0.026900385,0.01956096,-0.016746378,0.013644282,-0.014131775,-0.033262093
661,Mật ong,-0.00500869,0.0039064456,-0.018273275,-0.006298544,-0.012514595,-0.027998954,-0.018568305,-0.02526635,-0.011200974,-0.01578385,-0.0011143256,0.05120387,0.0006173544,0.022319652,0.003584616,-0.015344951
662,Nọc ong,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
663,Ong đen,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
664,Yến,-0.0146913715,-0.00073481724,-0.0153163485,-0.01772307,-0.022955421,-0.015446305,-0.0075036287,-0.024102826,-0.0045219264,-0.019715402,0.0065772235,0.049742065,0.003958179,0.01677598,0.016134614,-0.006750744
665,Bạch cương tàm,0.03208621,-0.030279841,-0.012692142,-0.018159006,-0.0396807,0.009794589,-0.011216955,-0.042101298,-0.032985985,-0.012298802,0.0037017912,0.037587874,0.016470728,0.012462493,-0.0018547024,-0.0154363625
666,Bọ cạp,0.029182613,-0.029517189,0.0027578026,-0.009772981,-0.056492317,0.016129417,-0.018669674,-0.058960665,-0.031534344,-0.010401815,0.012087118,0.046395704,0.022025177,0.019754734,-0.009889137,-0.02454583
667,Nhựa cóc,-0.020972889,0.01373543,0.0017271936,0.02819823,-0.02327266,0.0014812984,-0.02508104,-0.017743256,0.01502246,0.0017682128,0.0361449,0.045259878,0.037654337,0.019723054,0.020245133,0.028835375
668,Dạ minh sa,0.010516841,-0.0628233,0.006843604,0.001745116,-0.017539036,0.08565256,-0.0051706824,-0.059688393,-0.0056316103,-0.049655676,0.02527706,0.014017597,0.0251475,0.046186987,0.016705288,0.013099583
669,Con dế,0.02001236,-0.008284696,0.0055764243,0.004391901,-0.034773115,-0.023697488,-0.028812429,-0.019166384,-0.0019269758,0.02014509,0.024399597,0.010914676,0.01010895,0.0132743195,-0.00422889,-0.0045054555
670,Nước bọt,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
671,Nước tiểu,0.0373575,-0.00421392,0.056911767,-0.007500926,-0.09767386,-0.047589093,-0.041350618,-0.07980819,-0.038681712,0.024102887,0.04347941,0.053231828,-0.034479894,0.021945462,-0.039729483,-0.036123473
672,Phân người,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
673,Giun đất,0.039879173,0.0033525806,0.056625172,-0.0038223676,-0.09882721,-0.05836752,-0.044399448,-0.09444964,-0.0460943,0.030324223,0.04373244,0.054366447,-0.040641062,0.035377827,-0.04130874,-0.04223698
674,Xương hổ,0.005681418,-0.01845155,0.0035117567,0.031539276,-0.030668255,-0.007157497,-0.035723172,-0.010086693,-0.0031599547,0.01617896,0.036682744,0.03603016,-0.0034037097,0.034357604,0.014491305,0.009947231
675,Khỉ,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
676,Long duyên hương,-0.017192522,0.002835866,-0.0311235,-0.025617993,0.0042753033,-0.0028065816,-0.028700972,0.0057108905,-0.003120949,-0.0016336534,0.01691072,-0.0036548004,0.028892608,-0.0048297644,0.011455279,0.015356025
677,Hổ phách,-0.014405642,0.009357174,-0.010949507,-0.015533149,-0.02070159,-0.029500753,-0.009537775,-0.029335778,-0.009423232,-0.015610773,0.0056311823,0.06514227,-0.0009434088,0.0126893,0.0041069984,-0.017367989
678,Miết giáp,0.031570435,-0.012952079,0.011143073,-0.021778718,-0.07468313,-0.025716342,-0.029104622,-0.094641924,-0.04088587,0.032821298,0.026269514,0.078981414,-0.010934804,0.010838851,-0.03402654,-0.047194157
679,Nhân trung bạch,0.030056775,-0.016659722,-0.010174923,-0.033785496,-0.052054707,-0.0045093596,-0.017744685,-0.07363474,-0.04671985,0.02040367,0.023360226,0.054769605,-0.0013013049,-0.002421584,-0.019203573,-0.021087639
680,Nhện,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
681,Ngũ linh chi,-0.5183353,0.04498682,0.40405807,0.25496045,1.3962485,0.68109953,1.3405055,1.2458996,0.6268864,-0.73293036,-1.3536283,-1.319023,-1.2715209,-0.31621617,0.21034822,-0.06781365
682,Rắn,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
683,Xạ hương,-0.0068395827,0.0031498987,0.0070355237,0.048125565,-0.015644364,-0.0013052635,-0.015553491,-0.020495523,0.014041465,0.0005376134,0.025866643,0.034848638,0.033300914,0.04808976,0.019600783,0.0066780373
684,Quy bản và cao quy bản,0.013843115,-0.027332377,0.0022485629,-0.030079886,-0.016199712,0.009086791,-0.0025997572,-0.023301244,-0.013511024,-0.03550432,0.025239922,0.015426923,0.008518601,0.012029346,-0.0116595505,-0.003977228
685,Tàm sa,-0.029399928,-0.002102431,0.025478467,0.03115859,-0.0067023896,-0.032453313,-0.028811494,0.011397049,0.010035001,-0.035648443,0.01602922,0.012746058,0.008282879,0.065441325,0.023562746,-0.019155987
686,Tê giác (Sừng),0.032712966,-0.0019318983,0.025556415,-0.020228103,-0.05800652,-0.027258687,-0.025878368,-0.040237073,-0.022133203,-0.00052073505,0.023765009,0.041979082,0.00050688465,-0.008332487,-0.008366818,-0.021179356
687,Thạch sùng,0.012742095,0.009685003,0.06442998,0.0020430945,-0.112047076,-0.02713538,-0.065574795,-0.11247231,-0.029314622,0.032409966,0.05095693,0.075757,-0.019231264,0.011781961,-0.033160344,-0.032527346
688,Tóc rối,0.013293281,-0.01582582,-0.011084236,-0.0026213974,-0.06110197,-0.0027857237,-0.020609098,-0.028568652,-0.036605764,0.010485627,0.016531497,0.046958074,0.05978835,-0.018445754,-0.025240894,-0.021627203
689,Da voi,-0.015930094,0.008284182,0.029253952,0.020775313,-0.025744397,-0.033801712,-0.021279106,-0.0063691176,0.023301156,-0.01932143,0.01733692,0.006797597,0.01801775,0.039039034,0.010128865,-0.037359525
690,Xuyên sơn giáp,0.030591004,0.006152983,0.070298836,-0.0056196246,-0.105211616,-0.057058573,-0.05433341,-0.093335226,-0.05145103,0.03659019,0.051805306,0.06771597,-0.034311935,0.032318782,-0.044950016,-0.0351307
691,Bìm bịp,-0.017192522,0.002835866,-0.0311235,-0.025617993,0.0042753033,-0.0028065816,-0.028700972,0.0057108905,-0.003120949,-0.0016336534,0.01691072,-0.0036548004,0.028892608,-0.0048297644,0.011455279,0.015356025
692,Cà cuống,0.009996209,-0.008788993,-0.016748704,-0.02245275,-0.028506283,-0.02654203,-0.0054504704,-0.046372768,-0.015902327,-4.438311e-05,0.010822099,0.057495423,-0.0060831313,0.008770384,0.00402731,-0.026726235
693,Cá nóc,-0.0008794628,-0.00093689375,-0.048563566,-0.042754162,-0.013637852,0.012520179,-0.026326528,-0.014385957,-0.016738107,0.016896917,0.017315112,0.0064146295,0.034647435,-0.031990904,0.0059084967,0.02968875
694,Cá trắm (Mật),0.019179832,-0.0247112,0.016023971,-0.010893606,-0.039296914,-0.0026598908,-0.03407286,-0.030091811,-0.018186493,-0.0063434998,0.029512744,0.009047642,0.0247695,0.008826092,-0.008290116,-0.03369494
695,Chim sẻ,0.0017968528,0.0012233853,-0.019522227,-0.035917632,-0.029152099,-0.007312134,-0.013206979,-0.012015466,-0.00084502576,0.00067461096,0.024780422,0.0064955205,0.015484873,-0.016269377,0.0049964925,0.008684119
696,Chó (Thịt),0.007373363,0.009456719,0.02301488,-0.018513907,-0.0688473,-0.03197433,-0.052902423,-0.054820497,-0.032114163,0.040734068,0.04743616,0.031006798,-0.0015691496,0.0029611886,-0.02841024,0.0020380914
697,Dê (Thịt),-0.017192522,0.002835866,-0.0311235,-0.025617993,0.0042753033,-0.0028065816,-0.028700972,0.0057108905,-0.003120949,-0.0016336534,0.01691072,-0.0036548004,0.028892608,-0.0048297644,0.011455279,0.015356025
698,Đồi mồi (Vảy),0.008541781,-0.02693792,-0.004895881,-0.024559047,-0.0018065646,0.013886485,-0.021321366,-0.022735551,-0.021752158,-0.021831894,0.0437651,0.0018065907,0.026195887,0.018121284,-0.009886133,0.00017138943
699,Kỳ đà,-0.024355887,0.01464269,-0.021461785,-0.0052059162,-0.004494697,-0.03206066,-0.020071568,-0.016272958,0.0028587598,-0.01756216,0.002297368,0.051906727,0.005900225,0.019797612,0.006986622,-0.009315476
700,Con nhím (Dạ dày),-0.019685201,0.012582624,-0.025415715,-0.009029625,-0.0048168153,-0.026759863,-0.021762962,-0.015731119,-0.0007672445,-0.012800623,0.0032344647,0.045268774,0.009893162,0.0134767,0.0060770856,-0.004604537
701,Thằn lằn,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
702,Trăn,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
703,Con rươi,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
704,Con sam,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
705,Đỉa,0.02152836,-0.025184646,-0.015850995,-0.01924292,-0.05770718,0.025909374,-0.016660368,-0.05505788,-0.029723383,0.0011899434,0.006680038,0.05520498,0.05084059,-0.010992194,-0.008702455,-0.031164583
706,Hải sâm,0.009928834,0.010639085,0.03480065,-0.019280018,-0.07126753,-0.03503991,-0.044484764,-0.04579858,-0.021787057,0.022353737,0.042701844,0.040231436,-0.0116097815,-0.014048265,-0.022109136,-0.0033560656
707,"Con quy (Thịt, mai)",0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
708,Ốc sên,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
709,Sâu ban miêu,0.016796373,-0.033422895,-0.023492292,-0.013018619,-0.03201701,0.03221073,-0.023377208,-0.025636591,-0.010962907,0.01327371,0.025342155,0.022630073,0.02994497,-0.0037337877,0.001173513,0.018795572
710,Diêm sinh,0.033669315,0.028843794,0.07825564,-0.0137537345,-0.08674818,-0.036852807,-0.012203185,-0.052753713,0.011778486,0.034197465,0.041155,0.039500557,-0.006823309,-0.053484604,-0.04123436,-0.03698102
711,Duyên đơn,0.0010386892,-0.014879861,-0.033060495,-0.009832906,-0.02089278,0.011426669,-0.03905355,-0.020345565,-0.004444213,0.02540643,0.0226199,0.010626033,0.025254836,5.8118254e-05,0.0044944184,0.028190654
712,Đảm phàn,0.03888318,-0.041795973,-0.0035738796,-0.030224789,-0.026299525,0.00946603,0.0023870198,-0.03465389,-0.028004631,-0.021107322,0.01024681,0.025761515,-0.0006807423,0.012115601,-0.0021746564,-0.009001516
714,Hoạt thạch,0.024891246,-0.018077984,0.011392631,-0.018569998,-0.03081822,-0.009415012,-0.0074267816,-0.038806964,-0.027839761,-0.023814347,0.037910562,0.01750068,-0.008411165,0.03119706,-0.020259686,-0.021696791
